# BabyIAXO projection
# unpolarised DP
# mass [eV]  kinetic mixing
1.715440986985859044e-06 2.907906328427232061e-16
1.715456828988773976e-06 2.907900376339879074e-16
1.715472671221684400e-06 2.907894424313919680e-16
1.715488513684596033e-06 2.907888472349356837e-16
1.715504356377514592e-06 2.907882520445687154e-16
1.715520199300445795e-06 2.907876568603941079e-16
1.715536042453395571e-06 2.907870616823103941e-16
1.715551885836369638e-06 2.907864665103693429e-16
1.715567729449373712e-06 2.907858713445717433e-16
1.715583573292413724e-06 2.907852761849182854e-16
1.715599417365495179e-06 2.907846810314097582e-16
1.715615261668624006e-06 2.907840858839955265e-16
1.715631106201806135e-06 2.907834907427788327e-16
1.715646950965047071e-06 2.907828956076069335e-16
1.715662795958352743e-06 2.907823004786338539e-16
1.715678641181728869e-06 2.907817053558094028e-16
1.715694486635181166e-06 2.907811102390830437e-16
1.715710332318715564e-06 2.907805151285066442e-16
1.715726178232337568e-06 2.907799200240808945e-16
1.715742024376053108e-06 2.907793249257553077e-16
1.715757870749868112e-06 2.907787298335820470e-16
1.715773717353788087e-06 2.907781347475616549e-16
1.715789564187818962e-06 2.907775396676436935e-16
1.715805411251966453e-06 2.907769445938799812e-16
1.715821258546236492e-06 2.907763495262714054e-16
1.715837106070634582e-06 2.907757544648186070e-16
1.715852953825166653e-06 2.907751594094711977e-16
1.715868801809838424e-06 2.907745643602809956e-16
1.715884650024655822e-06 2.907739693171976616e-16
1.715900498469624354e-06 2.907733742802728661e-16
1.715916347144749949e-06 2.907727792495076444e-16
1.715932196050038536e-06 2.907721842248514602e-16
1.715948045185495622e-06 2.907715892063560824e-16
1.715963894551127134e-06 2.907709941939711227e-16
1.715979744146938791e-06 2.907703991877485471e-16
1.715995593972936310e-06 2.907698041876379671e-16
1.716011444029125620e-06 2.907692091936910533e-16
1.716027294315512439e-06 2.907686142059086437e-16
1.716043144832102485e-06 2.907680192242404977e-16
1.716058995578901686e-06 2.907674242487382365e-16
1.716074846555915760e-06 2.907668292793515209e-16
1.716090697763150424e-06 2.907662343161322677e-16
1.716106549200611397e-06 2.907656393590299899e-16
1.716122400868304606e-06 2.907650444080454764e-16
1.716138252766235770e-06 2.907644494632306439e-16
1.716154104894410606e-06 2.907638545245860350e-16
1.716169957252834832e-06 2.907632595920615569e-16
1.716185809841514377e-06 2.907626646657088306e-16
1.716201662660454958e-06 2.907620697454262904e-16
1.716217515709662504e-06 2.907614748313680107e-16
1.716233368989142521e-06 2.907608799234327214e-16
1.716249222498900939e-06 2.907602850216210635e-16
1.716265076238943687e-06 2.907596901259335301e-16
1.716280930209276270e-06 2.907590952364222844e-16
1.716296784409904618e-06 2.907585003530367903e-16
1.716312638840834448e-06 2.907579054758289151e-16
1.716328493502071689e-06 2.907573106047483199e-16
1.716344348393622059e-06 2.907567157398466749e-16
1.716360203515491275e-06 2.907561208810227101e-16
1.716376058867685055e-06 2.907555260283792733e-16
1.716391914450209328e-06 2.907549311819170054e-16
1.716407770263069811e-06 2.907543363415346858e-16
1.716423626306272222e-06 2.907537415073348662e-16
1.716439482579822491e-06 2.907531466793185822e-16
1.716455339083726334e-06 2.907525518573842679e-16
1.716471195817989469e-06 2.907519570416347709e-16
1.716487052782617825e-06 2.907513622320198508e-16
1.716502909977616909e-06 2.907507674285912765e-16
1.716518767402992860e-06 2.907501726312476302e-16
1.716534625058751185e-06 2.907495778400916608e-16
1.716550482944897814e-06 2.907489830550731772e-16
1.716566341061438462e-06 2.907483882761927710e-16
1.716582199408379061e-06 2.907477935035025070e-16
1.716598057985725114e-06 2.907471987369007208e-16
1.716613916793482765e-06 2.907466039764904080e-16
1.716629775831657517e-06 2.907460092222210815e-16
1.716645635100255300e-06 2.907454144741447569e-16
1.716661494599281833e-06 2.907448197321598190e-16
1.716677354328742831e-06 2.907442249963181353e-16
1.716693214288644225e-06 2.907436302666716229e-16
1.716709074478991732e-06 2.907430355431696960e-16
1.716724934899791070e-06 2.907424408258132913e-16
1.716740795551048167e-06 2.907418461146031485e-16
1.716756656432768741e-06 2.907412514095397113e-16
1.716772517544958722e-06 2.907406567106241629e-16
1.716788378887623615e-06 2.907400620178568485e-16
1.716804240460769349e-06 2.907394673312897342e-16
1.716820102264401854e-06 2.907388726508213530e-16
1.716835964298526846e-06 2.907382779765035230e-16
1.716851826563150044e-06 2.907376833083881612e-16
1.716867689058277166e-06 2.907370886463736031e-16
1.716883551783914139e-06 2.907364939905630416e-16
1.716899414740066682e-06 2.907358993409057923e-16
1.716915277926740512e-06 2.907353046973517134e-16
1.716931141343941559e-06 2.907347100600036032e-16
1.716947004991675539e-06 2.907341154287601425e-16
1.716962868869948383e-06 2.907335208037241295e-16
1.716978732978765595e-06 2.907329261847942452e-16
1.716994597318133317e-06 2.907323315720731891e-16
1.717010461888057054e-06 2.907317369654596915e-16
1.717026326688542737e-06 2.907311423650054718e-16
1.717042191719596081e-06 2.907305477707623978e-16
1.717058056981223017e-06 2.907299531826289530e-16
1.717073922473429262e-06 2.907293586006571034e-16
1.717089788196220533e-06 2.907287640248473915e-16
1.717105654149602548e-06 2.907281694552006554e-16
1.717121520333581236e-06 2.907275748916666052e-16
1.717137386748162527e-06 2.907269803343479901e-16
1.717153253393351925e-06 2.907263857831945695e-16
1.717169120269155361e-06 2.907257912381560042e-16
1.717184987375578763e-06 2.907251966992839153e-16
1.717200854712627849e-06 2.907246021665790917e-16
1.717216722280308336e-06 2.907240076400426673e-16
1.717232590078625943e-06 2.907234131196235634e-16
1.717248458107586597e-06 2.907228186054253180e-16
1.717264326367196018e-06 2.907222240973461680e-16
1.717280194857460133e-06 2.907216295954381290e-16
1.717296063578384660e-06 2.907210350997015460e-16
1.717311932529975317e-06 2.907204406100865730e-16
1.717327801712238033e-06 2.907198461266959098e-16
1.717343671125178526e-06 2.907192516494278425e-16
1.717359540768802724e-06 2.907186571782836038e-16
1.717375410643116134e-06 2.907180627133656471e-16
1.717391280748124896e-06 2.907174682545726036e-16
1.717407151083834516e-06 2.907168738019565876e-16
1.717423021650250924e-06 2.907162793555179440e-16
1.717438892447379836e-06 2.907156849152067283e-16
1.717454763475227183e-06 2.907150904810743642e-16
1.717470634733798681e-06 2.907144960531218871e-16
1.717486506223100260e-06 2.907139016312987114e-16
1.717502377943137425e-06 2.907133072156568031e-16
1.717518249893916318e-06 2.907127128061967048e-16
1.717534122075442444e-06 2.907121184028683237e-16
1.717549994487721732e-06 2.907115240057234287e-16
1.717565867130760112e-06 2.907109296147115822e-16
1.717581740004563089e-06 2.907103352298845531e-16
1.717597613109136805e-06 2.907097408512431303e-16
1.717613486444486765e-06 2.907091464787368266e-16
1.717629360010618898e-06 2.907085521124176576e-16
1.717645233807538922e-06 2.907079577522353335e-16
1.717661107835252766e-06 2.907073633982413766e-16
1.717676982093766147e-06 2.907067690503857436e-16
1.717692856583084995e-06 2.907061747087198584e-16
1.717708731303215027e-06 2.907055803732448550e-16
1.717724606254161961e-06 2.907049860439101970e-16
1.717740481435931726e-06 2.907043917207166239e-16
1.717756356848530039e-06 2.907037974037160033e-16
1.717772232491962618e-06 2.907032030929090255e-16
1.717788108366235392e-06 2.907026087882452527e-16
1.717803984471354290e-06 2.907020144897255724e-16
1.717819860807324818e-06 2.907014201974015564e-16
1.717835737374152905e-06 2.907008259112742399e-16
1.717851614171844481e-06 2.907002316312420573e-16
1.717867491200405263e-06 2.906996373574591321e-16
1.717883368459840968e-06 2.906990430897725733e-16
1.717899245950157526e-06 2.906984488282856230e-16
1.717915123671360654e-06 2.906978545729987251e-16
1.717931001623456281e-06 2.906972603238618853e-16
1.717946879806450125e-06 2.906966660808756462e-16
1.717962758220347904e-06 2.906960718440407471e-16
1.717978636865155545e-06 2.906954776134089572e-16
1.717994515740878768e-06 2.906948833889809666e-16
1.718010394847523501e-06 2.906942891706555547e-16
1.718026274185095462e-06 2.906936949585353720e-16
1.718042153753600368e-06 2.906931007525702272e-16
1.718058033553044148e-06 2.906925065528118893e-16
1.718073913583432732e-06 2.906919123592099699e-16
1.718089793844771625e-06 2.906913181717653563e-16
1.718105674337066969e-06 2.906907239905296203e-16
1.718121555060324268e-06 2.906901298154016400e-16
1.718137436014549453e-06 2.906895356464838685e-16
1.718153317199748453e-06 2.906889414837774398e-16
1.718169198615926772e-06 2.906883473271807389e-16
1.718185080263090553e-06 2.906877531767967120e-16
1.718200962141245512e-06 2.906871590325749214e-16
1.718216844250397368e-06 2.906865648945164024e-16
1.718232726590551837e-06 2.906859707626215003e-16
1.718248609161714849e-06 2.906853766369420824e-16
1.718264491963892333e-06 2.906847825174280563e-16
1.718280374997090007e-06 2.906841884040800629e-16
1.718296258261313588e-06 2.906835942968985951e-16
1.718312141756569005e-06 2.906830001958846884e-16
1.718328025482861975e-06 2.906824061010389345e-16
1.718343909440198429e-06 2.906818120124131516e-16
1.718359793628584083e-06 2.906812179299570005e-16
1.718375678048024655e-06 2.906806238536199941e-16
1.718391562698526074e-06 2.906800297835053253e-16
1.718407447580094269e-06 2.906794357195625564e-16
1.718423332692734959e-06 2.906788416617922296e-16
1.718439218036453859e-06 2.906782476102463605e-16
1.718455103611256900e-06 2.906776535648232846e-16
1.718470989417149800e-06 2.906770595255751653e-16
1.718486875454138486e-06 2.906764654925025451e-16
1.718502761722228677e-06 2.906758714656569956e-16
1.718518648221426090e-06 2.906752774449374933e-16
1.718534534951736655e-06 2.906746834304467875e-16
1.718550421913166300e-06 2.906740894220832137e-16
1.718566309105720744e-06 2.906734954199501125e-16
1.718582196529405703e-06 2.906729014239457211e-16
1.718598084184227107e-06 2.906723074341730349e-16
1.718613972070190673e-06 2.906717134505307348e-16
1.718629860187302331e-06 2.906711194731215205e-16
1.718645748535567797e-06 2.906705255018439741e-16
1.718661637114993002e-06 2.906699315367501112e-16
1.718677525925583663e-06 2.906693375778405726e-16
1.718693414967345708e-06 2.906687436251669795e-16
1.718709304240284856e-06 2.906681496786282590e-16
1.718725193744406824e-06 2.906675557382757364e-16
1.718741083479717541e-06 2.906669618040596149e-16
1.718756973446222936e-06 2.906663678760823971e-16
1.718772863643928728e-06 2.906657739542938917e-16
1.718788754072840632e-06 2.906651800386437102e-16
1.718804644732964579e-06 2.906645861292347497e-16
1.718820535624306286e-06 2.906639922259656908e-16
1.718836426746871682e-06 2.906633983288881546e-16
1.718852318100666485e-06 2.906628044380029794e-16
1.718868209685696623e-06 2.906622105533109539e-16
1.718884101501967815e-06 2.906616166747616403e-16
1.718899993549485990e-06 2.906610228024579851e-16
1.718915885828256865e-06 2.906604289362984716e-16
1.718931778338286369e-06 2.906598350763349675e-16
1.718947671079580220e-06 2.906592412225171828e-16
1.718963564052144347e-06 2.906586473749479161e-16
1.718979457255984467e-06 2.906580535335258481e-16
1.718995350691106511e-06 2.906574596983027476e-16
1.719011244357516194e-06 2.906568658692282755e-16
1.719027138255219235e-06 2.906562720464052303e-16
1.719043032384221563e-06 2.906556782297322926e-16
1.719058926744529107e-06 2.906550844192611821e-16
1.719074821336147585e-06 2.906544906149417076e-16
1.719090716159082925e-06 2.906538968168255394e-16
1.719106611213340846e-06 2.906533030249136636e-16
1.719122506498927065e-06 2.906527092392062281e-16
1.719138402015847511e-06 2.906521154596535841e-16
1.719154297764108113e-06 2.906515216863072046e-16
1.719170193743714588e-06 2.906509279191167504e-16
1.719186089954672655e-06 2.906503341581340400e-16
1.719201986396988242e-06 2.906497404033597635e-16
1.719217883070667279e-06 2.906491466547436310e-16
1.719233779975715483e-06 2.906485529123375595e-16
1.719249677112138572e-06 2.906479591761419927e-16
1.719265574479942474e-06 2.906473654461070844e-16
1.719281472079133120e-06 2.906467717222840120e-16
1.719297369909716226e-06 2.906461780046230280e-16
1.719313267971697510e-06 2.906455842931756548e-16
1.719329166265083113e-06 2.906449905878914054e-16
1.719345064789878541e-06 2.906443968888223445e-16
1.719360963546089722e-06 2.906438031959180343e-16
1.719376862533722587e-06 2.906432095092302932e-16
1.719392761752782853e-06 2.906426158287088313e-16
1.719408661203276236e-06 2.906420221544054176e-16
1.719424560885208879e-06 2.906414284862696635e-16
1.719440460798586287e-06 2.906408348243533875e-16
1.719456360943414388e-06 2.906402411686573782e-16
1.719472261319699113e-06 2.906396475190801193e-16
1.719488161927446179e-06 2.906390538757248036e-16
1.719504062766661514e-06 2.906384602385918254e-16
1.719519963837350837e-06 2.906400338328158201e-16
1.719535865145708711e-06 2.906422275435588469e-16
1.719551766693511788e-06 2.906444213431560599e-16
1.719567668480766633e-06 2.906466152315111194e-16
1.719583570507479385e-06 2.906488092087317051e-16
1.719599472773656610e-06 2.906510032747726053e-16
1.719615375279304661e-06 2.906531974296393420e-16
1.719631278024430102e-06 2.906553916733888612e-16
1.719647181009039074e-06 2.906575860059247245e-16
1.719663084233138141e-06 2.906597804273544637e-16
1.719678987696733445e-06 2.906619749376328670e-16
1.719694891399831549e-06 2.906641695367654072e-16
1.719710795342439020e-06 2.906663642247582967e-16
1.719726699524561996e-06 2.906685590016166629e-16
1.719742603946206832e-06 2.906707538673465704e-16
1.719758508607380092e-06 2.906729488220044718e-16
1.719774413508088128e-06 2.906751438654941262e-16
1.719790318648337294e-06 2.906773389978721837e-16
1.719806224028133941e-06 2.906795342191952943e-16
1.719822129647484635e-06 2.906817295293673650e-16
1.719838035506395728e-06 2.906839249284959766e-16
1.719853941604873362e-06 2.906861204165357203e-16
1.719869847942924100e-06 2.906883159934412366e-16
1.719885754520554507e-06 2.906905116593202543e-16
1.719901661337770725e-06 2.906927074140767790e-16
1.719917568394579317e-06 2.906949032578179478e-16
1.719933475690986425e-06 2.906970991904988942e-16
1.719949383226998614e-06 2.906992952120739629e-16
1.719965291002622447e-06 2.907014913226513265e-16
1.719981199017864066e-06 2.907036875221342016e-16
1.719997107272730035e-06 2.907058838105793861e-16
1.720013015767226495e-06 2.907080801879926979e-16
1.720028924501360011e-06 2.907102766544307872e-16
1.720044833475137147e-06 2.907124732097973635e-16
1.720060742688564044e-06 2.907146698540979489e-16
1.720076652141647267e-06 2.907168665874404694e-16
1.720092561834393169e-06 2.907190634097795163e-16
1.720108471766808102e-06 2.907212603210697792e-16
1.720124381938898419e-06 2.907234573214188885e-16
1.720140292350670472e-06 2.907256544107305537e-16
1.720156203002130827e-06 2.907278515890615237e-16
1.720172113893285836e-06 2.907300488563665374e-16
1.720188025024141851e-06 2.907322462127533237e-16
1.720203936394705437e-06 2.907344436581253951e-16
1.720219848004982736e-06 2.907366411925905789e-16
1.720235759854980312e-06 2.907388388160015061e-16
1.720251671944704517e-06 2.907410365285169350e-16
1.720267584274161704e-06 2.907432343300404766e-16
1.720283496843358438e-06 2.907454322206799583e-16
1.720299409652300859e-06 2.907476302002880110e-16
1.720315322700995533e-06 2.907498282690230973e-16
1.720331235989449024e-06 2.907520264267894691e-16
1.720347149517667472e-06 2.907542246736433820e-16
1.720363063285657442e-06 2.907564230095907031e-16
1.720378977293425076e-06 2.907586214345859745e-16
1.720394891540976937e-06 2.907608199486858955e-16
1.720410806028319590e-06 2.907630185518965796e-16
1.720426720755459177e-06 2.907652172441722238e-16
1.720442635722402262e-06 2.907674160255698232e-16
1.720458550929155196e-06 2.907696148960439689e-16
1.720474466375724334e-06 2.907718138556513111e-16
1.720490382062116240e-06 2.907740129043977170e-16
